SentenceId,EpisodeId,Season,Episode,Sentence
4515,13,1,13,(back to present scene of Claudia on phone)
4516,13,1,13,Claudia: We got it at this little bakery downtown.
4517,13,1,13,(flashback to Victoria and Robin talking in bathroom)
4518,13,1,13,"Victoria: Actually, neither."
4519,13,1,13,(back to present scene of Claudia on phone)
4520,13,1,13,Claudia: It's called the Buttercup Bakery.
4521,13,1,13,(flashback to Ted and Victoria sitting at reception)
4522,13,1,13,"Pleased to meet you, Buttercup."
4523,13,1,13,(flashback to Victoria talking to Robin in bathroom)
4524,13,1,13,Victoria: I made the cake.
4525,13,1,13,(back to present scene)
4526,13,1,13,(Ted hangs up phone)
4527,13,1,13,Ted: She made the cake.
4528,13,1,13,(back from commercial break)
4529,13,1,13,Ted: Buttercup Bakery. She wasn't on the guest list because she wasn't a guest. She made the cake.
4530,13,1,13,"Marshall: She made that cake. Ted, this is the girl. You gotta marry her, today. She has to move in with us."
4531,13,1,13,Ted: I'm going down to that bakery.
4532,13,1,13,"Lily: No, no, don't do it."
4533,13,1,13,"Marshall: Baby, what are you talking about?!"
4534,13,1,13,"Ted: Yeah, all day long, you've been busting my apple bag about finding this girl."
4535,13,1,13,"Lily: Well, I just think that maybe she's not that into you and that's why she didn't give you her number. Robin, care to chime in with anything? Robin: Yes. Ted. Go get her."
4536,13,1,13,Ted: Going. Getting.
4537,13,1,13,"(Ted turns to leave, Barney gets up also)"
4538,13,1,13,"Barney: Ted, oh my gosh, I love this moment. You know why? Because I'm gonna say it and this time you're actually gonna say yes. You ready? You ready to say yes? Ted, suit up!"
4539,13,1,13,Ted: Yes! No.
4540,13,1,13,Barney: Oh come on!
4541,13,1,13,(flashback to Ted and Victoria returning to reception hall to find everyone has left)
4542,13,1,13,Ted: Whoa. Guess we were gone a while.
4543,13,1,13,"Victoria: Well, that's too bad. I was looking forward to one last dance."
4544,13,1,13,"(Ted sees little boom box on table and turns it on, Ted and Victoria begin to dance)"
4545,13,1,13,"Ted: Why yes I am. Sorry, I could tell what you were just thinking."
4546,13,1,13,"Victoria: Wow, what was I thinking?"
4547,13,1,13,"Ted: Damn, he's looking mighty fine in that tux."
4548,13,1,13,"Victoria: You got me, you are good."
4549,13,1,13,"Ted: You know, I don't look like this every day. On a real weekend, the real Ted wears a pair of jeans and a sweatshirt with bleach stains on it."
4550,13,1,13,Victoria: The real Ted sounds real sexy. It's too bad I'll never get to see it.
4551,13,1,13,(back to present scene)
4552,13,1,13,INT. CAB
4553,13,1,13,"(Ted sitting up front in sweatshirt, Barney, Lily and Marshall sit in back of cab)"
4554,13,1,13,Lily: Buttercup Bakery. This is it.
4555,13,1,13,"Marshall: Good luck, dude. Grab me a cupcake."
4556,13,1,13,"Barney: Ted, you still with us?"
4557,13,1,13,"(flashback to Ted and Victoria dancing, they lean in to kiss but pull away)"
4558,13,1,13,Ted: Tell me your last name.
4559,13,1,13,(Victoria shakes her head)
4560,13,1,13,"Ted: You know, there's one little flaw in our plan."
4561,13,1,13,Victoria: What's that?
4562,13,1,13,Ted: I'm gonna go home tonight with a lot of great memories and one really sucky memory: the memory of you walking out that door.
4563,13,1,13,(Victoria pulls away from Ted)
4564,13,1,13,"Victoria: Hey, Ted."
4565,13,1,13,Ted: Yeah?
4566,13,1,13,"Victoria: Close your eyes, and count to five."
4567,13,1,13,(Ted closes his eyes)
4568,13,1,13,"Ted: One, two, three, four, five."
4569,13,1,13,(Ted opens his eyes to find Victoria gone)
4570,13,1,13,(back to present scene)
4571,13,1,13,"Ted: And to our dying day, we will remember everything about that night as perfect. Maybe we both need that. So many things go wrong in life, but this is the one thing that never will. It'll always, always be pure, unadulterated awesome. If I walk in there, I'm robbing both of us of what could be..."
4572,13,1,13,"Barney: The meter's running, dude. Crap or get off the pot."
4573,13,1,13,Ted: OK.
4574,13,1,13,(Ted gets out of cab)
4575,13,1,13,INT. BUTTERCUP BAKERY
4576,13,1,13,"(Ted stands outside bakery looking in to see Victoria icing a cupcake, Ted enters bakery, bell on door tinkles, Victoria turns her head to see Ted standing there)"
4577,13,1,13,Victoria: Oh thank God.
4578,13,1,13,(Victoria rushes towards Ted and they kiss)
4579,14,1,14,"Ted from 2030: When you meet someone special, suddenly life is full of firsts. The first kiss. The first night together. The first weekend together. For me, all those firsts happened within 48 hours of meeting Victoria."
4580,14,1,14,The appartment
4581,14,1,14,"Marshall: They have to come out soon, it's Monday."
4582,14,1,14,Lily: Do you think they've been in there the whole time? I don't know whether to be proud or concerned.
4583,14,1,14,Marshall: Maybe they're not even in there.
4584,14,1,14,(The door of Ted's room opens and Marshall Lily runs away from it)
4585,14,1,14,Victoria: Good morning.
4586,14,1,14,"Ted: Hey, guys."
4587,14,1,14,Victoria: I'm just going to ignore that.
4588,14,1,14,Marshall: Thank you!
4589,14,1,14,Ted: I wish you could stay.
4590,14,1,14,"Victoria: I know, me, too. But I have to go to work, and you have that meeting."
4591,14,1,14,Ted: Call you afterwards?
4592,14,1,14,Victoria: I'll inappropriately text you during. Bye.
4593,14,1,14,Ted: Bye.
4594,14,1,14,Marshall: Two days straight?!
4595,14,1,14,"Lily: Wow, your room must smell like a monkey cage!"
4596,14,1,14,"Marshall: Come on, give us a number. Lily guessed eight, but I know my boy got to double digits."
4597,14,1,14,Ted: Zero.
4598,14,1,14,Marshall: What?
4599,14,1,14,Lily: What?
4600,14,1,14,"Ted: Guys, we just met. And we both screwed up relationships in the past by jumping in too quick, so we talked about it, and we decided to take this one slow."
4601,14,1,14,Marshall: Her idea.
4602,14,1,14,"Ted: Totally her idea! But, I don't know, I'm really into this girl, and if going slow is what it takes to make this happen, I say bring it on."
4603,14,1,14,[3 weeks later]
4604,14,1,14,The Bar
4605,14,1,14,Ted: I don't feel so good. t's like my testicles mixed pop rocks and soda.
4606,14,1,14,Marshall: I can't believe she's making you wait a whole month. I would never put up with that.
4607,14,1,14,Ted: You've only had s*x with one girl in your whole life.
4608,14,1,14,Lily: Burn!
4609,14,1,14,"Barney: Ted, the only reason to wait a month for s*x is if the girl is 17 years, 11 months old."
4610,14,1,14,Robin: Good news: I don't have to cover the cat show tomorrow night. Who's up for hanging out?
4611,14,1,14,"Ted: Oh, I can't, I'm taking Victoria out for dinner."
4612,14,1,14,"Lily: No, no, we can't, it's our nine-year anniversary."
4613,14,1,14,"Robin: Wow, nine years? Your relationship's a fourth grader. Congrats."
4614,14,1,14,Lily: Thanks. We're going to the Berkshires for the maple syrup harvest.
4615,14,1,14,"Marshall: It's one of New York Magazine's ""Top five romantic getaways on a budget."" Who says sexual can't be sensible?"
4616,14,1,14,"Robin: Well, looks like it's going to be just you and me."
4617,14,1,14,Barney: Really?
4618,14,1,14,"Robin: Actually, I was talking to my martini."
4619,14,1,14,The appartment
4620,14,1,14,Marshall: Ready to go?
4621,14,1,14,"Lily: Hell, yeah. Nothing better than a weekend at a good bed and breakfast."
4622,14,1,14,Marshall: Yeah. Waking up for breakfast at 7:00 A.M....Sharp.
4623,14,1,14,Lily: Complimenting the odors and their collection of needle-point geese.
4624,14,1,14,Marshall: Awkward conversations with middle-aged couples trying to stave off divorce.
4625,14,1,14,"Lily: Yeah, well, we'd better get going, it's like a four-hour drive."
4626,14,1,14,Marshall: And it's supposed to rain tonight.
4627,14,1,14,Lily: Or we could just stay home.
4628,14,1,14,Marshall: Maybe watch some TV.
4629,14,1,14,Lily: Order in some Chinese.
4630,14,1,14,"Marshall: Oh, Sichuan Garden! Are we really bailing?"
4631,14,1,14,"Lily: Hell, yeah."
4632,14,1,14,"Marshall: Good, cause this thing's empty."
4633,14,1,14,The Bar
4634,14,1,14,"Barney: Hundred dollars says when you turn around, I say ""wow."""
4635,14,1,14,"Robin: Barney, this is the third time you've hit on me by accident."
4636,14,1,14,Barney: It's one of the many risks of the blind approach. It's usually a two-man operation where Ted signals that the target is hot. But Ted's too busy being in a lesbian relationship.
4637,14,1,14,Robin: Why don't you just check out the girl's reflection in the bar mirror?
4638,14,1,14,Barney: You can't just... Wow!
4639,14,1,14,Robin: Hey? What's taking so long? I have to go.
4640,14,1,14,"Barney: Not so fast, Scherbotsky. I like the way you think. That mirror thing. Simple. Elegant. Okay, limited-time offer: I need a ""bro"" for my bro-ings on about town. How would you like to be said bro?"
4641,14,1,14,"Robin: Well, as tempting as that sounds, I'm hanging out with my friend who just got dumped. She really needs some support... or a stranger's tongue down her throat. That seems healthy. All right. Guess I'm in."
4642,14,1,14,In a cab
4643,14,1,14,Victoria: So... one more week and it'll be a month.
4644,14,1,14,"Ted: Really? Are you sure? Wow, that snuck up on me."
4645,14,1,14,"Victoria: Oh, come on."
4646,14,1,14,Ted: The 18th can't get here fast enough.
4647,14,1,14,"Victoria: Wait, the 18th? Oh, crap! I can't believe I forgot this... I'm going to be out of town on the 18th!"
4648,14,1,14,"Ted: Oh. Well, um, we can just... wait until you get back. I mean, the whole point was not to rush into this."
4649,14,1,14,Victoria: Yeah. Or we could do it tonight.
4650,14,1,14,Ted: 75th and Amsterdam.
4651,14,1,14,In the bathroom
4652,14,1,14,Lily: I'm so glad we decided to just stay home.
4653,14,1,14,"Marshall: Oh, I know. Can you imagine if we'd gone? We'd be just getting there now, all tired and cranky."
4654,14,1,14,Lily: And yet we'd feel obligated to have s*x.
4655,14,1,14,"Marshall: Yeah, for 89 bucks a night, we're doing it. I would like to propose a toast. To the most awesomely mellow anniversary ever."
4656,14,1,14,"(Ted and Victoria enters the appartment, kissing)"
4657,14,1,14,Ted: I'm so glad you have to go to your parents' next weekend.
4658,14,1,14,Victoria: I'm so glad your roommates are out of town.
4659,14,1,14,"Lily: Oh, my God, what are they doing home?"
4660,14,1,14,"Marshall: They think we went away. Oh, it is on for my boy, Ted."
4661,14,1,14,"Lily: But we didn't go away, we're in the bathroom."
4662,14,1,14,Marshall: They don't know that. All we have to do is hide out in here until Ted moves his mojo into the bedroom.
4663,14,1,14,Lily: But I don't want to hide out in here.
4664,14,1,14,"Marshall: Honey, Ted has been going out of his mind waiting for this. If we go out there and spoil the mood, it's not going to happen. Then one of us is going to have to have s*x with Ted, and... not going to be me."
4665,14,1,14,"Lily: Okay, fine. I guess I'll actually floss."
4666,14,1,14,In a bar
4667,14,1,14,Barney: You suited up!
4668,14,1,14,"Robin: Well, I figured if I'm going to do this, I'm going to do this right."
4669,14,1,14,Barney: Emilio? The woman will have...
4670,14,1,14,"Robin: I'll have a Johnny Walker Blue, neat, and a Montecristo No. 2 Thanks."
4671,14,1,14,"Barney: Ah, the No. 2, a.k.a. ""The Torpedo."" Or, as the rollers call it, ""Piramide."""
4672,14,1,14,"Robin: My father was a cigar fanatic, it was the only way to get his attention."
4673,14,1,14,Barney: Father issues. Hot.
4674,14,1,14,Robin: I know... I was this close to being a huge slut.
4675,14,1,14,"Barney: Slut would have been better, but I'll settle for bro. Especially now that Ted's with Victoria and can't drink. Because he's pregnant. Cause he's the girl."
4676,14,1,14,"Robin: Oh, come on, Ted can't be pregnant. You need to have s*x to get pregnant."
4677,14,1,14,Barney: What up! Freeze frame high five!
4678,14,1,14,The appartment
4679,14,1,14,Victoria: I think this may be a perfect moment. I wish we could hold onto it forever.
4680,14,1,14,"Ted: No. Because the beauty of a moment is that it's fleeting. By its very nature, it... slips through our fingers... making it that much more precious."
4681,14,1,14,"(In the bathroom, Lily and Marshall are ears dropping...)"
4682,14,1,14,"Lily: Ugh, that is bad. That is, like, high-school-literary-magazine bad."
4683,14,1,14,Marshall: And they're not even high.
4684,14,1,14,Lily: It's actually working.
4685,14,1,14,"Marshall: Yeah, smooth but slowly. God, close the deal, already. It's been, like, 45 minutes... we could have had s*x three times by now."
4686,14,1,14,"Lily: Yeah, try five."
4687,14,1,14,Marshall: What up! Maybe we should just go out there.
4688,14,1,14,Lily: No way! We can't go out there now. They'll know that we've been sitting in the bathroom the whole time. It'll be too weird.
4689,14,1,14,Marshall: Fine. But if we're stuck in here... I'm turning up the volume. Shh. Shh.
4690,14,1,14,(Marshall opens the door)
4691,14,1,14,"Victoria: I want to know you. Like, know your soul. Ted, what makes you cry?"
4692,14,1,14,"Lily: Honey, could you hold my hair back, I think I'm going to hurl."
4693,14,1,14,In a bar
4694,14,1,14,Robin: So. What do you and Ted usually do after the cigar bar?
4695,14,1,14,Barney: Are you kidding? Ted's never been here. You've already flown higher and faster than he ever did. Still...
4696,14,1,14,Robin: What?
4697,14,1,14,Barney: There is one other thing we could do. If you're up for it.
4698,14,1,14,At Laser-Tag
4699,14,1,14,"Robin: Oh, I had no idea laser tag still existed!"
4700,14,1,14,"Barney: Yeah, well, enjoy it before it becomes cool again. I give it two months."
4701,14,1,14,"Robin: Oh, I believe it... this is awesome!"
4702,14,1,14,"Barney: Okay, follow my lead, stay low, and never underestimate a 12-year-old with a... Scherbotsky, you have to focus! You just saved my life, didn't you?"
4703,14,1,14,Robin: Thank me later. Let's keep moving. These little bastards are everywhere.
4704,14,1,14,The appartment
4705,14,1,14,Marshall: He's just staring into her eyes.
4706,14,1,14,"Lily: I don't know, we used to be even more nauseatingly into each other than Ted and Victoria. Now look at us."
4707,14,1,14,Marshall: Yeah... now we just make fun of people like that. It's the circle of life.
4708,14,1,14,"Lily: No, I'm serious, Marshall. I mean, we couldn't even get it up to go on our big trip. And now we're celebrating our anniversary stuck in a bathroom."
4709,14,1,14,"Marshall: Well, it's not fair to compare us to Ted and Victoria. This is their first time."
4710,14,1,14,"Lily: Yeah, but we could still have some more romance. Now, you just say, ""Want to do it?"" And I say, ""Yeah."""
4711,14,1,14,Marshall: Want to...
4712,14,1,14,Lily: No! Maybe we're just out of firsts.
